id	state_name	county_name	pop2014	bush_donors	bush_donations	carson_donors	carson_donations	christie_donors	christie_donations	clinton_donors	clinton_donations	cruz_donors	cruz_donations	fiorina_donors	fiorina_donations	graham_donors	graham_donations	huckabee_donors	huckabee_donations	jindal_donors	jindal_donations	kasich_donors	kasich_donations	omalley_donors	omalley_donations	pataki_donors	pataki_donations	paul_donors	paul_donations	rubio_donors	rubio_donations	sanders_donors	sanders_donations	santorum_donors	santorum_donations	trump_donors	trump_donations
29171	Missouri	Putnam County	4829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29173	Missouri	Ralls County	10255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29175	Missouri	Randolph County	25072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29177	Missouri	Ray County	22949	0	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29179	Missouri	Reynolds County	6565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29181	Missouri	Ripley County	13969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29195	Missouri	Saline County	23347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29197	Missouri	Schuyler County	4370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29199	Missouri	Scotland County	4863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29201	Missouri	Scott County	38903	0	0	6	2350	0	0	1	500	0	0	0	0	0	0	0	0	0	0	2	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29203	Missouri	Shannon County	8329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29205	Missouri	Shelby County	6108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29183	Missouri	St. Charles County	379493	2	102700	18	5300	4	103700	9	10175	19	12400	4	4500	0	0	0	0	1	10000	1	50000	0	0	0	0	8	2002	7	6900	5	2000	3	900	1	250
29185	Missouri	St. Clair County	9457	0	0	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29187	Missouri	St. Francois County	65960	0	0	3	2200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3700	0	0	0	0	0	0	1	1000
29189	Missouri	St. Louis County	1001876	126	848347	98	47284	31	305500	235	462431	51	22800	18	9250	2	500	4	1550	2	5400	10	22100	1	2700	0	0	15	4602	33	19700	33	12665	1	500	2	750
29510	Missouri	St. Louis city	317419	16	227810	2	550	1	250000	101	188283	3	1500	1	500	0	0	0	0	0	0	1	250	1	350	1	250	3	1750	2	2950	6	2017	0	0	0	0
29186	Missouri	Ste. Genevieve County	17914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29207	Missouri	Stoddard County	29867	0	0	0	0	0	0	2	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	250
29209	Missouri	Stone County	31104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	9250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29211	Missouri	Sullivan County	6411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29213	Missouri	Taney County	54230	2	5400	6	1400	0	0	1	200	0	0	0	0	0	0	26	540650	0	0	0	0	0	0	0	0	0	0	0	0	1	250	0	0	0	0
29215	Missouri	Texas County	25642	0	0	2	700	0	0	0	0	0	0	2	450	0	0	0	0	0	0	0	0	0	0	0	0	2	402	0	0	2	1250	0	0	0	0
29217	Missouri	Vernon County	21001	0	0	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	250	0	0	0	0	0	0
29219	Missouri	Warren County	33253	0	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	201	0	0	1	500	0	0	1	219
29221	Missouri	Washington County	25077	0	0	0	0	0	0	0	0	2	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29223	Missouri	Wayne County	13452	0	0	0	0	0	0	0	0	2	1000	0	0	0	0	1	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29225	Missouri	Webster County	36888	1	250	5	1050	0	0	0	0	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29227	Missouri	Worth County	2073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29229	Missouri	Wright County	18291	0	0	0	0	0	0	0	0	1	250	0	0	0	0	2	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30001	Montana	Beaverhead County	9345	0	0	1	2700	0	0	1	250	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1500	0	0	0	0	0	0
30003	Montana	Big Horn County	13282	0	0	1	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30005	Montana	Blaine County	6619	0	0	2	812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30007	Montana	Broadwater County	5667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30009	Montana	Carbon County	10399	0	0	4	1700	0	0	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	500	0	0	0	0	0	0
30011	Montana	Carter County	1169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30013	Montana	Cascade County	82344	0	0	10	3550	0	0	0	0	2	750	1	1000	0	0	0	0	0	0	1	1000	0	0	0	0	0	0	0	0	2	1250	0	0	0	0
30015	Montana	Chouteau County	5894	0	0	1	200	0	0	0	0	2	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	250	0	0	0	0
30017	Montana	Custer County	12092	0	0	1	500	0	0	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1250	0	0	0	0	0	0
30019	Montana	Daniels County	1793	0	0	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30021	Montana	Dawson County	9518	0	0	2	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	250	0	0	0	0
30023	Montana	Deer Lodge County	9150	0	0	0	0	0	0	2	422	5	2250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	750	0	0	0	0
30025	Montana	Fallon County	3108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	250	0	0	0	0
30027	Montana	Fergus County	11442	0	0	6	7700	0	0	0	0	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30029	Montana	Flathead County	94924	1	250	32	14800	0	0	1	250	3	650	6	2500	1	500	2	3100	0	0	1	500000	0	0	0	0	6	3602	2	2700	9	4550	1	300	1	250
30031	Montana	Gallatin County	97308	10	16500	15	5750	0	0	3	8100	8	2500	2	1250	0	0	0	0	0	0	1	1000	1	250	0	0	3	1500	5	7650	13	6400	0	0	1	250
30033	Montana	Garfield County	1309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30035	Montana	Glacier County	13696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30037	Montana	Golden Valley County	852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30039	Montana	Granite County	3209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30041	Montana	Hill County	16596	0	0	1	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30043	Montana	Jefferson County	11558	0	0	0	0	0	0	0	0	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30045	Montana	Judith Basin County	1991	0	0	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30047	Montana	Lake County	29099	3	750	4	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	250	0	0	4	1700	0	0	1	250
30049	Montana	Lewis and Clark County	65856	0	0	0	0	0	0	4	3500	2	500	0	0	0	0	0	0	0	0	1	250	0	0	0	0	0	0	1	250	1	300	0	0	0	0
30051	Montana	Liberty County	2359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30053	Montana	Lincoln County	19125	0	0	0	0	0	0	0	0	9	5800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	200	0	0	0	0
30057	Montana	Madison County	7820	0	0	1	250	0	0	0	0	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5900	0	0	0	0	0	0
30055	Montana	McCone County	1694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30059	Montana	Meagher County	1853	4	10800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30061	Montana	Mineral County	4257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30063	Montana	Missoula County	112684	2	75000	9	3700	0	0	10	7075	10	2800	6	2238	0	0	0	0	0	0	0	0	0	0	0	0	3	603	1	200	16	8057	0	0	0	0
30065	Montana	Musselshell County	4589	0	0	1	200	0	0	0	0	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30067	Montana	Park County	15880	0	0	7	2400	0	0	0	0	2	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	500	0	0	0	0
30069	Montana	Petroleum County	485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30071	Montana	Phillips County	4192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30073	Montana	Pondera County	6219	0	0	13	2950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1000
30075	Montana	Powder River County	1783	0	0	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30077	Montana	Powell County	6909	0	0	0	0	0	0	0	0	2	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	475	0	0	0	0
30079	Montana	Prairie County	1148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30081	Montana	Ravalli County	41030	0	0	2	2000	0	0	0	0	0	0	1	300	0	0	0	0	0	0	0	0	0	0	0	0	1	250	0	0	1	222	0	0	0	0
30083	Montana	Richland County	11576	0	0	3	1450	0	0	0	0	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30085	Montana	Roosevelt County	11332	0	0	1	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30087	Montana	Rosebud County	9326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30089	Montana	Sanders County	11364	0	0	4	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30091	Montana	Sheridan County	3696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30093	Montana	Silver Bow County	34680	0	0	3	660	0	0	0	0	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	212	0	0	1	250
30095	Montana	Stillwater County	9290	0	0	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30097	Montana	Sweet Grass County	3665	1	1000	4	900	0	0	0	0	0	0	2	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30099	Montana	Teton County	6064	0	0	2	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	201	0	0	0	0	0	0	0	0
30101	Montana	Toole County	5150	0	0	1	400	0	0	0	0	0	0	0	0	0	0	1	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30103	Montana	Treasure County	692	0	0	1	250	0	0	0	0	0	0	0	0	0	0	1	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30105	Montana	Valley County	7640	0	0	2	750	0	0	0	0	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	500	0	0	0	0
30107	Montana	Wheatland County	2102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30109	Montana	Wibaux County	1121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30111	Montana	Yellowstone County	155634	1	500	35	13250	1	500	1	250	11	5731	3	1500	0	0	0	0	0	0	2	1500	0	0	0	0	0	0	4	2050	4	1500	1	500	1	2700
31001	Nebraska	Adams County	31457	0	0	7	2163	0	0	1	250	3	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31003	Nebraska	Antelope County	6398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31005	Nebraska	Arthur County	453	1	250000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31007	Nebraska	Banner County	764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31009	Nebraska	Blaine County	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31011	Nebraska	Boone County	5353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31013	Nebraska	Box Butte County	11340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31015	Nebraska	Boyd County	2033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31017	Nebraska	Brown County	2941	0	0	5	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31019	Nebraska	Buffalo County	48224	0	0	4	3450	0	0	1	200	1	500	2	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2000	0	0	2	500
31021	Nebraska	Burt County	6573	0	0	1	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31023	Nebraska	Butler County	8249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31025	Nebraska	Cass County	25524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31027	Nebraska	Cedar County	8610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31029	Nebraska	Chase County	3978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31031	Nebraska	Cherry County	5762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31033	Nebraska	Cheyenne County	10148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31035	Nebraska	Clay County	6315	0	0	1	200	0	0	0	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	500	0	0	0	0	0	0	0	0
31037	Nebraska	Colfax County	10504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31039	Nebraska	Cuming County	9027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31041	Nebraska	Custer County	10728	0	0	1	400	0	0	0	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31043	Nebraska	Dakota County	20850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31045	Nebraska	Dawes County	9042	0	0	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31047	Nebraska	Dawson County	24096	0	0	9	6200	0	0	0	0	0	0	2	750	0	0	1	200	1	300	0	0	0	0	0	0	0	0	1	250	0	0	0	0	0	0
31049	Nebraska	Deuel County	1940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31051	Nebraska	Dixon County	5782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31053	Nebraska	Dodge County	36744	0	0	1	200	0	0	4	1100	2	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31055	Nebraska	Douglas County	543244	13	30294	28	19603	1	10000	15	22650	18	20000	10	7375	1	10000	1	500	0	0	1	500	5	8450	0	0	6	2701	10	17150	12	8415	7	5000	3	751
31057	Nebraska	Dundy County	1886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31059	Nebraska	Fillmore County	5661	0	0	4	1350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31061	Nebraska	Franklin County	3076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31063	Nebraska	Frontier County	2705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31065	Nebraska	Furnas County	4888	0	0	1	250	0	0	0	0	1	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31067	Nebraska	Gage County	21663	0	0	4	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	201	1	250	1	250	0	0	1	250
31069	Nebraska	Garden County	1911	0	0	0	0	0	0	0	0	2	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31071	Nebraska	Garfield County	2003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31073	Nebraska	Gosper County	1970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31075	Nebraska	Grant County	619	0	0	0	0	0	0	0	0	0	0	2	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31077	Nebraska	Greeley County	2482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31079	Nebraska	Hall County	61492	0	0	5	2175	0	0	6	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1000	0	0	1	250
31081	Nebraska	Hamilton County	9135	0	0	2	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31083	Nebraska	Harlan County	3492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31085	Nebraska	Hayes County	933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31087	Nebraska	Hitchcock County	2901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31089	Nebraska	Holt County	10403	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31091	Nebraska	Hooker County	728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31093	Nebraska	Howard County	6362	0	0	0	0	0	0	0	0	0	0	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31095	Nebraska	Jefferson County	7335	0	0	0	0	0	0	0	0	0	0	2	800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31097	Nebraska	Johnson County	5185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31099	Nebraska	Kearney County	6644	0	0	1	500	0	0	0	0	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31101	Nebraska	Keith County	8121	0	0	0	0	0	0	0	0	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31103	Nebraska	Keya Paha County	810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31105	Nebraska	Kimball County	3713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31107	Nebraska	Knox County	8482	0	0	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31109	Nebraska	Lancaster County	301795	8	32400	18	16250	0	0	5	1518	7	3355	3	3700	4	2175	2	1250	0	0	0	0	0	0	0	0	4	928	1	250	4	2500	0	0	1	250
31111	Nebraska	Lincoln County	35815	0	0	2	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	500	6	1200	0	0	0	0	0	0
31113	Nebraska	Logan County	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	900	0	0	0	0	0	0	0	0
31115	Nebraska	Loup County	588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31119	Nebraska	Madison County	35174	0	0	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	300	1	250	0	0	0	0
31117	Nebraska	McPherson County	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31121	Nebraska	Merrick County	7766	0	0	1	250	0	0	0	0	0	0	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	400	0	0
31123	Nebraska	Morrill County	4862	0	0	0	0	0	0	0	0	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	200
31125	Nebraska	Nance County	3570	0	0	0	0	0	0	0	0	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31127	Nebraska	Nemaha County	7175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31129	Nebraska	Nuckolls County	4369	0	0	2	2500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31131	Nebraska	Otoe County	15797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31133	Nebraska	Pawnee County	2702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31135	Nebraska	Perkins County	2891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31137	Nebraska	Phelps County	9187	0	0	4	5500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2700
31139	Nebraska	Pierce County	7202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31141	Nebraska	Platte County	32666	0	0	2	550	0	0	0	0	0	0	0	0	0	0	1	250	0	0	0	0	0	0	0	0	2	2700	0	0	0	0	0	0	0	0
31143	Nebraska	Polk County	5271	0	0	1	800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31145	Nebraska	Red Willow County	10867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
